"epoch","complex_kitti - _step","complex_kitti - _step__MIN","complex_kitti - _step__MAX","complex_kitti - train/mIOU_epoch","complex_kitti - train/mIOU_epoch__MIN","complex_kitti - train/mIOU_epoch__MAX","streetview-low_kitti - _step","streetview-low_kitti - _step__MIN","streetview-low_kitti - _step__MAX","streetview-low_kitti - train/mIOU_epoch","streetview-low_kitti - train/mIOU_epoch__MIN","streetview-low_kitti - train/mIOU_epoch__MAX","streetview-high_kitti - _step","streetview-high_kitti - _step__MIN","streetview-high_kitti - _step__MAX","streetview-high_kitti - train/mIOU_epoch","streetview-high_kitti - train/mIOU_epoch__MIN","streetview-high_kitti - train/mIOU_epoch__MAX","KITTI - _step","KITTI - _step__MIN","KITTI - _step__MAX","KITTI - train/mIOU_epoch","KITTI - train/mIOU_epoch__MIN","KITTI - train/mIOU_epoch__MAX","cameraview_low_kitti - _step","cameraview_low_kitti - _step__MIN","cameraview_low_kitti - _step__MAX","cameraview_low_kitti - train/mIOU_epoch","cameraview_low_kitti - train/mIOU_epoch__MIN","cameraview_low_kitti - train/mIOU_epoch__MAX","cameraview_high_kitti - _step","cameraview_high_kitti - _step__MIN","cameraview_high_kitti - _step__MAX","cameraview_high_kitti - train/mIOU_epoch","cameraview_high_kitti - train/mIOU_epoch__MIN","cameraview_high_kitti - train/mIOU_epoch__MAX","citiscape_kitti - _step","citiscape_kitti - _step__MIN","citiscape_kitti - _step__MAX","citiscape_kitti - train/mIOU_epoch","citiscape_kitti - train/mIOU_epoch__MIN","citiscape_kitti - train/mIOU_epoch__MAX"
"42","549","549","549","0.3107556998729706","0.3107556998729706","0.3107556998729706","549","549","549","0.3003556728363037","0.3003556728363037","0.3003556728363037","549","549","549","0.300188273191452","0.300188273191452","0.300188273191452","549","549","549","0.278956800699234","0.278956800699234","0.278956800699234","549","549","549","0.300911009311676","0.300911009311676","0.300911009311676","549","549","549","0.2925357222557068","0.2925357222557068","0.2925357222557068","549","549","549","0.366514652967453","0.366514652967453","0.366514652967453"
"43","562","562","562","0.30807599425315857","0.30807599425315857","0.30807599425315857","562","562","562","0.3108556866645813","0.3108556866645813","0.3108556866645813","562","562","562","0.299607515335083","0.299607515335083","0.299607515335083","562","562","562","0.2784239649772644","0.2784239649772644","0.2784239649772644","562","562","562","0.30053502321243286","0.30053502321243286","0.30053502321243286","562","562","562","0.30045944452285767","0.30045944452285767","0.30045944452285767","562","562","562","0.37088948488235474","0.37088948488235474","0.37088948488235474"
"44","575","575","575","0.3116552531719208","0.3116552531719208","0.3116552531719208","575","575","575","0.3186101019382477","0.3186101019382477","0.3186101019382477","575","575","575","0.30431899428367615","0.30431899428367615","0.30431899428367615","575","575","575","0.28932541608810425","0.28932541608810425","0.28932541608810425","575","575","575","0.30316197872161865","0.30316197872161865","0.30316197872161865","575","575","575","0.30563828349113464","0.30563828349113464","0.30563828349113464","575","575","575","0.38957327604293823","0.38957327604293823","0.38957327604293823"
"45","587","587","587","0.3163764178752899","0.3163764178752899","0.3163764178752899","587","587","587","0.32256534695625305","0.32256534695625305","0.32256534695625305","587","587","587","0.3179345428943634","0.3179345428943634","0.3179345428943634","587","587","587","0.29679614305496216","0.29679614305496216","0.29679614305496216","587","587","587","0.3110918402671814","0.3110918402671814","0.3110918402671814","587","587","587","0.3074108362197876","0.3074108362197876","0.3074108362197876","587","587","587","0.3931610882282257","0.3931610882282257","0.3931610882282257"
"46","600","600","600","0.3201262354850769","0.3201262354850769","0.3201262354850769","600","600","600","0.3271770775318146","0.3271770775318146","0.3271770775318146","600","600","600","0.321817010641098","0.321817010641098","0.321817010641098","600","600","600","0.3000465929508209","0.3000465929508209","0.3000465929508209","600","600","600","0.3146331012248993","0.3146331012248993","0.3146331012248993","600","600","600","0.3115583658218384","0.3115583658218384","0.3115583658218384","600","600","600","0.39839354157447815","0.39839354157447815","0.39839354157447815"
"47","613","613","613","0.32369616627693176","0.32369616627693176","0.32369616627693176","613","613","613","0.33003804087638855","0.33003804087638855","0.33003804087638855","613","613","613","0.31712496280670166","0.31712496280670166","0.31712496280670166","613","613","613","0.3002798557281494","0.3002798557281494","0.3002798557281494","613","613","613","0.3151078522205353","0.3151078522205353","0.3151078522205353","613","613","613","0.31413543224334717","0.31413543224334717","0.31413543224334717","613","613","613","0.4000646471977234","0.4000646471977234","0.4000646471977234"
"48","626","626","626","0.32271263003349304","0.32271263003349304","0.32271263003349304","626","626","626","0.32832783460617065","0.32832783460617065","0.32832783460617065","626","626","626","0.32042619585990906","0.32042619585990906","0.32042619585990906","626","626","626","0.30682387948036194","0.30682387948036194","0.30682387948036194","626","626","626","0.3186226487159729","0.3186226487159729","0.3186226487159729","626","626","626","0.31661662459373474","0.31661662459373474","0.31661662459373474","626","626","626","0.40854334831237793","0.40854334831237793","0.40854334831237793"
"49","639","639","639","0.31982436776161194","0.31982436776161194","0.31982436776161194","639","639","639","0.33338457345962524","0.33338457345962524","0.33338457345962524","639","639","639","0.32107001543045044","0.32107001543045044","0.32107001543045044","639","639","639","0.30836912989616394","0.30836912989616394","0.30836912989616394","639","639","639","0.31335893273353577","0.31335893273353577","0.31335893273353577","639","639","639","0.31755954027175903","0.31755954027175903","0.31755954027175903","639","639","639","0.4023014008998871","0.4023014008998871","0.4023014008998871"
"50","651","651","651","0.329778254032135","0.329778254032135","0.329778254032135","651","651","651","0.32700031995773315","0.32700031995773315","0.32700031995773315","651","651","651","0.3203050494194031","0.3203050494194031","0.3203050494194031","651","651","651","0.30685049295425415","0.30685049295425415","0.30685049295425415","651","651","651","0.31798678636550903","0.31798678636550903","0.31798678636550903","651","651","651","0.31677618622779846","0.31677618622779846","0.31677618622779846","651","651","651","0.4045725464820862","0.4045725464820862","0.4045725464820862"
"51","664","664","664","0.3261297643184662","0.3261297643184662","0.3261297643184662","664","664","664","0.32981452345848083","0.32981452345848083","0.32981452345848083","664","664","664","0.3211926221847534","0.3211926221847534","0.3211926221847534","664","664","664","0.3057311475276947","0.3057311475276947","0.3057311475276947","664","664","664","0.3130078613758087","0.3130078613758087","0.3130078613758087","664","664","664","0.3164921700954437","0.3164921700954437","0.3164921700954437","664","664","664","0.4080677032470703","0.4080677032470703","0.4080677032470703"
"52","677","677","677","0.32518643140792847","0.32518643140792847","0.32518643140792847","677","677","677","0.332506000995636","0.332506000995636","0.332506000995636","677","677","677","0.32776138186454773","0.32776138186454773","0.32776138186454773","677","677","677","0.30382367968559265","0.30382367968559265","0.30382367968559265","677","677","677","0.3108132779598236","0.3108132779598236","0.3108132779598236","677","677","677","0.3170567750930786","0.3170567750930786","0.3170567750930786","677","677","677","0.40513554215431213","0.40513554215431213","0.40513554215431213"
"53","690","690","690","0.3266581892967224","0.3266581892967224","0.3266581892967224","690","690","690","0.3268222212791443","0.3268222212791443","0.3268222212791443","690","690","690","0.3276699185371399","0.3276699185371399","0.3276699185371399","690","690","690","0.300818532705307","0.300818532705307","0.300818532705307","690","690","690","0.3184935450553894","0.3184935450553894","0.3184935450553894","690","690","690","0.31561484932899475","0.31561484932899475","0.31561484932899475","690","690","690","0.40061813592910767","0.40061813592910767","0.40061813592910767"
"54","703","703","703","0.33063626289367676","0.33063626289367676","0.33063626289367676","703","703","703","0.33045729994773865","0.33045729994773865","0.33045729994773865","703","703","703","0.3210029900074005","0.3210029900074005","0.3210029900074005","703","703","703","0.30267155170440674","0.30267155170440674","0.30267155170440674","703","703","703","0.3173406720161438","0.3173406720161438","0.3173406720161438","703","703","703","0.31429678201675415","0.31429678201675415","0.31429678201675415","703","703","703","0.40996211767196655","0.40996211767196655","0.40996211767196655"
"55","715","715","715","0.3227602541446686","0.3227602541446686","0.3227602541446686","715","715","715","0.3317403197288513","0.3317403197288513","0.3317403197288513","715","715","715","0.32537269592285156","0.32537269592285156","0.32537269592285156","715","715","715","0.3076058626174927","0.3076058626174927","0.3076058626174927","715","715","715","0.3141157627105713","0.3141157627105713","0.3141157627105713","715","715","715","0.320085734128952","0.320085734128952","0.320085734128952","715","715","715","0.4089287221431732","0.4089287221431732","0.4089287221431732"
"56","728","728","728","0.3274660110473633","0.3274660110473633","0.3274660110473633","728","728","728","0.3330710530281067","0.3330710530281067","0.3330710530281067","728","728","728","0.32385194301605225","0.32385194301605225","0.32385194301605225","728","728","728","0.30023711919784546","0.30023711919784546","0.30023711919784546","728","728","728","0.31617164611816406","0.31617164611816406","0.31617164611816406","728","728","728","0.3106629252433777","0.3106629252433777","0.3106629252433777","728","728","728","0.3975211977958679","0.3975211977958679","0.3975211977958679"
"57","741","741","741","0.3246360719203949","0.3246360719203949","0.3246360719203949","741","741","741","0.32704389095306396","0.32704389095306396","0.32704389095306396","741","741","741","0.32005032896995544","0.32005032896995544","0.32005032896995544","741","741","741","0.29648202657699585","0.29648202657699585","0.29648202657699585","741","741","741","0.3075368106365204","0.3075368106365204","0.3075368106365204","741","741","741","0.314201295375824","0.314201295375824","0.314201295375824","741","741","741","0.40452536940574646","0.40452536940574646","0.40452536940574646"
"58","754","754","754","0.3142811059951782","0.3142811059951782","0.3142811059951782","754","754","754","0.3264837861061096","0.3264837861061096","0.3264837861061096","754","754","754","0.32709571719169617","0.32709571719169617","0.32709571719169617","754","754","754","0.2981754541397095","0.2981754541397095","0.2981754541397095","754","754","754","0.3046448826789856","0.3046448826789856","0.3046448826789856","754","754","754","0.3117966055870056","0.3117966055870056","0.3117966055870056","754","754","754","0.3788582980632782","0.3788582980632782","0.3788582980632782"
"59","767","767","767","0.292412132024765","0.292412132024765","0.292412132024765","767","767","767","0.3229372501373291","0.3229372501373291","0.3229372501373291","767","767","767","0.3178146481513977","0.3178146481513977","0.3178146481513977","767","767","767","0.30282357335090637","0.30282357335090637","0.30282357335090637","767","767","767","0.3086942434310913","0.3086942434310913","0.3086942434310913","767","767","767","0.3179542124271393","0.3179542124271393","0.3179542124271393","767","767","767","0.3543861508369446","0.3543861508369446","0.3543861508369446"
"60","779","779","779","0.3168908357620239","0.3168908357620239","0.3168908357620239","779","779","779","0.32409077882766724","0.32409077882766724","0.32409077882766724","779","779","779","0.31991153955459595","0.31991153955459595","0.31991153955459595","779","779","779","0.30416983366012573","0.30416983366012573","0.30416983366012573","779","779","779","0.29886946082115173","0.29886946082115173","0.29886946082115173","779","779","779","0.31636106967926025","0.31636106967926025","0.31636106967926025","779","779","779","0.3723404109477997","0.3723404109477997","0.3723404109477997"
"61","792","792","792","0.32160577178001404","0.32160577178001404","0.32160577178001404","792","792","792","0.31981271505355835","0.31981271505355835","0.31981271505355835","792","792","792","0.3267576992511749","0.3267576992511749","0.3267576992511749","792","792","792","0.299974650144577","0.299974650144577","0.299974650144577","792","792","792","0.31073346734046936","0.31073346734046936","0.31073346734046936","792","792","792","0.3160102367401123","0.3160102367401123","0.3160102367401123","792","792","792","0.38627779483795166","0.38627779483795166","0.38627779483795166"
"62","805","805","805","0.3241865634918213","0.3241865634918213","0.3241865634918213","805","805","805","0.3184577524662018","0.3184577524662018","0.3184577524662018","805","805","805","0.33010485768318176","0.33010485768318176","0.33010485768318176","805","805","805","0.30832570791244507","0.30832570791244507","0.30832570791244507","805","805","805","0.3152783215045929","0.3152783215045929","0.3152783215045929","805","805","805","0.3141445517539978","0.3141445517539978","0.3141445517539978","805","805","805","0.3975072503089905","0.3975072503089905","0.3975072503089905"
"63","818","818","818","0.32752883434295654","0.32752883434295654","0.32752883434295654","818","818","818","0.3317531645298004","0.3317531645298004","0.3317531645298004","818","818","818","0.33408015966415405","0.33408015966415405","0.33408015966415405","818","818","818","0.31039661169052124","0.31039661169052124","0.31039661169052124","818","818","818","0.31216761469841003","0.31216761469841003","0.31216761469841003","818","818","818","0.31998294591903687","0.31998294591903687","0.31998294591903687","818","818","818","0.4085220396518707","0.4085220396518707","0.4085220396518707"
"64","831","831","831","0.3373645842075348","0.3373645842075348","0.3373645842075348","831","831","831","0.34016597270965576","0.34016597270965576","0.34016597270965576","831","831","831","0.33750227093696594","0.33750227093696594","0.33750227093696594","831","831","831","0.31010714173316956","0.31010714173316956","0.31010714173316956","831","831","831","0.3121708929538727","0.3121708929538727","0.3121708929538727","831","831","831","0.3306235373020172","0.3306235373020172","0.3306235373020172","831","831","831","0.40984290838241577","0.40984290838241577","0.40984290838241577"
"65","843","843","843","0.3352816700935364","0.3352816700935364","0.3352816700935364","843","843","843","0.34038040041923523","0.34038040041923523","0.34038040041923523","843","843","843","0.3385104537010193","0.3385104537010193","0.3385104537010193","843","843","843","0.31583720445632935","0.31583720445632935","0.31583720445632935","843","843","843","0.32098692655563354","0.32098692655563354","0.32098692655563354","843","843","843","0.33220359683036804","0.33220359683036804","0.33220359683036804","843","843","843","0.4160589277744293","0.4160589277744293","0.4160589277744293"
"66","856","856","856","0.3371867537498474","0.3371867537498474","0.3371867537498474","856","856","856","0.34539246559143066","0.34539246559143066","0.34539246559143066","856","856","856","0.3415101170539856","0.3415101170539856","0.3415101170539856","856","856","856","0.3248221278190613","0.3248221278190613","0.3248221278190613","856","856","856","0.32812923192977905","0.32812923192977905","0.32812923192977905","856","856","856","0.3312363624572754","0.3312363624572754","0.3312363624572754","856","856","856","0.41881054639816284","0.41881054639816284","0.41881054639816284"
"67","869","869","869","0.3380788564682007","0.3380788564682007","0.3380788564682007","869","869","869","0.3504173159599304","0.3504173159599304","0.3504173159599304","869","869","869","0.34364283084869385","0.34364283084869385","0.34364283084869385","869","869","869","0.3240545392036438","0.3240545392036438","0.3240545392036438","869","869","869","0.33196118474006653","0.33196118474006653","0.33196118474006653","869","869","869","0.3355634808540344","0.3355634808540344","0.3355634808540344","869","869","869","0.41551288962364197","0.41551288962364197","0.41551288962364197"
"68","882","882","882","0.3430716395378113","0.3430716395378113","0.3430716395378113","882","882","882","0.3436581790447235","0.3436581790447235","0.3436581790447235","882","882","882","0.34382301568984985","0.34382301568984985","0.34382301568984985","882","882","882","0.32576268911361694","0.32576268911361694","0.32576268911361694","882","882","882","0.33350256085395813","0.33350256085395813","0.33350256085395813","882","882","882","0.3392769396305084","0.3392769396305084","0.3392769396305084","882","882","882","0.41807103157043457","0.41807103157043457","0.41807103157043457"
"69","895","895","895","0.347273051738739","0.347273051738739","0.347273051738739","895","895","895","0.3487074673175812","0.3487074673175812","0.3487074673175812","895","895","895","0.3476884961128235","0.3476884961128235","0.3476884961128235","895","895","895","0.3237708806991577","0.3237708806991577","0.3237708806991577","895","895","895","0.330729603767395","0.330729603767395","0.330729603767395","895","895","895","0.3374635577201843","0.3374635577201843","0.3374635577201843","895","895","895","0.42128676176071167","0.42128676176071167","0.42128676176071167"
"70","907","907","907","0.3473201394081116","0.3473201394081116","0.3473201394081116","907","907","907","0.34795230627059937","0.34795230627059937","0.34795230627059937","907","907","907","0.3460966646671295","0.3460966646671295","0.3460966646671295","907","907","907","0.3223123550415039","0.3223123550415039","0.3223123550415039","907","907","907","0.3333575427532196","0.3333575427532196","0.3333575427532196","907","907","907","0.33488646149635315","0.33488646149635315","0.33488646149635315","907","907","907","0.4215176999568939","0.4215176999568939","0.4215176999568939"
"71","920","920","920","0.33850666880607605","0.33850666880607605","0.33850666880607605","920","920","920","0.3503268361091614","0.3503268361091614","0.3503268361091614","920","920","920","0.3456055819988251","0.3456055819988251","0.3456055819988251","920","920","920","0.33105719089508057","0.33105719089508057","0.33105719089508057","920","920","920","0.33197247982025146","0.33197247982025146","0.33197247982025146","920","920","920","0.33546748757362366","0.33546748757362366","0.33546748757362366","920","920","920","0.4156671166419983","0.4156671166419983","0.4156671166419983"
"72","933","933","933","0.3468579649925232","0.3468579649925232","0.3468579649925232","933","933","933","0.3430801033973694","0.3430801033973694","0.3430801033973694","933","933","933","0.34533020853996277","0.34533020853996277","0.34533020853996277","933","933","933","0.32438936829566956","0.32438936829566956","0.32438936829566956","933","933","933","0.33905237913131714","0.33905237913131714","0.33905237913131714","933","933","933","0.3370703458786011","0.3370703458786011","0.3370703458786011","933","933","933","0.422328382730484","0.422328382730484","0.422328382730484"
"73","946","946","946","0.34298446774482727","0.34298446774482727","0.34298446774482727","946","946","946","0.3498092293739319","0.3498092293739319","0.3498092293739319","946","946","946","0.3463784456253052","0.3463784456253052","0.3463784456253052","946","946","946","0.32407158613204956","0.32407158613204956","0.32407158613204956","946","946","946","0.33438533544540405","0.33438533544540405","0.33438533544540405","946","946","946","0.33535969257354736","0.33535969257354736","0.33535969257354736","946","946","946","0.41731151938438416","0.41731151938438416","0.41731151938438416"
"74","959","959","959","0.3462500274181366","0.3462500274181366","0.3462500274181366","959","959","959","0.35019785165786743","0.35019785165786743","0.35019785165786743","959","959","959","0.35028964281082153","0.35028964281082153","0.35028964281082153","959","959","959","0.3301914632320404","0.3301914632320404","0.3301914632320404","959","959","959","0.33751052618026733","0.33751052618026733","0.33751052618026733","959","959","959","0.33970925211906433","0.33970925211906433","0.33970925211906433","959","959","959","0.42432165145874023","0.42432165145874023","0.42432165145874023"
"75","971","971","971","0.347453236579895","0.347453236579895","0.347453236579895","971","971","971","0.3492676913738251","0.3492676913738251","0.3492676913738251","971","971","971","0.34711289405822754","0.34711289405822754","0.34711289405822754","971","971","971","0.32067960500717163","0.32067960500717163","0.32067960500717163","971","971","971","0.3355883061885834","0.3355883061885834","0.3355883061885834","971","971","971","0.3398985266685486","0.3398985266685486","0.3398985266685486","971","971","971","0.4174998700618744","0.4174998700618744","0.4174998700618744"
